date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:14:43	2461/2461	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:14:41%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2495	/Users/xbw881/websites/mariano/marianodigabriele.com/index46d2.json	(from http://marianodigabriele.com/?p=2495)
10:14:44	59817/59817	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:42%20GMT	http://marianodigabriele.com/?p=2522&replytocom=12	/Users/xbw881/websites/mariano/marianodigabriele.com/index0c3c.html	(from http://marianodigabriele.com/?p=2522)
10:14:46	59815/59815	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:42%20GMT	http://marianodigabriele.com/?p=2522&replytocom=20	/Users/xbw881/websites/mariano/marianodigabriele.com/index3f34.html	(from http://marianodigabriele.com/?p=2522)
10:14:46	2600/2600	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:14:43%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2495&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/indexc4cf.php	(from http://marianodigabriele.com/?p=2495)
10:14:46	59822/59822	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:42%20GMT	http://marianodigabriele.com/?p=2522&replytocom=13	/Users/xbw881/websites/mariano/marianodigabriele.com/indexc2e4.html	(from http://marianodigabriele.com/?p=2522)
10:14:48	61697/61697	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:45%20GMT	http://marianodigabriele.com/?p=2495&replytocom=14	/Users/xbw881/websites/mariano/marianodigabriele.com/index0924.html	(from http://marianodigabriele.com/?p=2495)
10:14:48	2464/2464	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:14:45%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2490	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbe24.json	(from http://marianodigabriele.com/?p=2490)
10:14:48	3720/3720	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2495	/Users/xbw881/websites/mariano/marianodigabriele.com/index2770.html	(from http://marianodigabriele.com/?p=2495)
10:14:49	61698/61698	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:46%20GMT	http://marianodigabriele.com/?p=2495&replytocom=15	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbbc1.html	(from http://marianodigabriele.com/?p=2495)
10:14:51	61692/61692	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:48%20GMT	http://marianodigabriele.com/?p=2495&replytocom=16	/Users/xbw881/websites/mariano/marianodigabriele.com/indexb389.html	(from http://marianodigabriele.com/?p=2495)
10:14:52	2603/2603	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:14:49%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2490&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/indexec1b.php	(from http://marianodigabriele.com/?p=2490)
10:14:52	61690/61690	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:48%20GMT	http://marianodigabriele.com/?p=2495&replytocom=21	/Users/xbw881/websites/mariano/marianodigabriele.com/indexae1b.html	(from http://marianodigabriele.com/?p=2495)
10:14:53	58430/58430	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:49%20GMT	http://marianodigabriele.com/?p=2490&replytocom=17	/Users/xbw881/websites/mariano/marianodigabriele.com/indexabd9.html	(from http://marianodigabriele.com/?p=2490)
10:14:53	2301/2301	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2490	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbc96.html	(from http://marianodigabriele.com/?p=2490)
10:14:54	58430/58430	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:51%20GMT	http://marianodigabriele.com/?p=2490&replytocom=18	/Users/xbw881/websites/mariano/marianodigabriele.com/index33c8.html	(from http://marianodigabriele.com/?p=2490)
10:14:55	17618/17618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Feb%202018%2001:06:39%20GMT	http://marianodigabriele.com/wp-content/uploads/2015/03/Article-Alienware.jpg	/Users/xbw881/websites/mariano/marianodigabriele.com/wp-content/uploads/2015/03/Article-Alienware.jpg	(from http://marianodigabriele.com/?paged=3&cat=1)
10:14:57	59828/59828	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:52%20GMT	http://marianodigabriele.com/?p=2507	/Users/xbw881/websites/mariano/marianodigabriele.com/index9137.html	(from http://marianodigabriele.com/?paged=3&cat=1)
10:14:59	46226/46226	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:53%20GMT	http://marianodigabriele.com/?m=20150902	/Users/xbw881/websites/mariano/marianodigabriele.com/index69aa.html	(from http://marianodigabriele.com/?m=201509)
10:14:59	46379/46379	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:55%20GMT	http://marianodigabriele.com/?m=20150906	/Users/xbw881/websites/mariano/marianodigabriele.com/indexadeb.html	(from http://marianodigabriele.com/?m=201509)
10:14:59	46421/46421	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:56%20GMT	http://marianodigabriele.com/?m=20150812	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbf5f.html	(from http://marianodigabriele.com/?m=201508)
10:15:00	10253/10253	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&cat=13	/Users/xbw881/websites/mariano/marianodigabriele.com/index9533.html	(from http://marianodigabriele.com/?cat=13)
10:15:03	46397/46397	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:59%20GMT	http://marianodigabriele.com/?m=20150817	/Users/xbw881/websites/mariano/marianodigabriele.com/indexd171.html	(from http://marianodigabriele.com/?m=201508)
10:15:03	46376/46376	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:59%20GMT	http://marianodigabriele.com/?m=20150707	/Users/xbw881/websites/mariano/marianodigabriele.com/index5751.html	(from http://marianodigabriele.com/?m=201507)
10:15:03	46358/46358	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:14:59%20GMT	http://marianodigabriele.com/?m=20150819	/Users/xbw881/websites/mariano/marianodigabriele.com/indexcec2.html	(from http://marianodigabriele.com/?m=201508)
10:15:03	46196/46196	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:00%20GMT	http://marianodigabriele.com/?m=20150728	/Users/xbw881/websites/mariano/marianodigabriele.com/indexa34e.html	(from http://marianodigabriele.com/?m=201507)
10:15:04	46127/46127	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:02%20GMT	http://marianodigabriele.com/?m=20150616	/Users/xbw881/websites/mariano/marianodigabriele.com/indexfa35.html	(from http://marianodigabriele.com/?m=201506)
10:15:05	46277/46277	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:03%20GMT	http://marianodigabriele.com/?m=20150418	/Users/xbw881/websites/mariano/marianodigabriele.com/index6931.html	(from http://marianodigabriele.com/?m=201504)
10:15:10	46266/46266	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:03%20GMT	http://marianodigabriele.com/?m=20150523	/Users/xbw881/websites/mariano/marianodigabriele.com/index4c4a.html	(from http://marianodigabriele.com/?m=201505)
10:15:10	46093/46093	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:07%20GMT	http://marianodigabriele.com/?m=20150308	/Users/xbw881/websites/mariano/marianodigabriele.com/index9dff.html	(from http://marianodigabriele.com/?m=201503)
10:15:11	46222/46222	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:03%20GMT	http://marianodigabriele.com/?m=20150519	/Users/xbw881/websites/mariano/marianodigabriele.com/index6760.html	(from http://marianodigabriele.com/?m=201505)
10:15:11	46244/46244	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:08%20GMT	http://marianodigabriele.com/?m=20150423	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbc57.html	(from http://marianodigabriele.com/?m=201504)
10:15:13	46062/46062	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:09%20GMT	http://marianodigabriele.com/?m=20150202	/Users/xbw881/websites/mariano/marianodigabriele.com/indexdaef.html	(from http://marianodigabriele.com/?m=201502)
10:15:13	46192/46192	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:09%20GMT	http://marianodigabriele.com/?m=20150214	/Users/xbw881/websites/mariano/marianodigabriele.com/index1e00.html	(from http://marianodigabriele.com/?m=201502)
10:15:14	46258/46258	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:11%20GMT	http://marianodigabriele.com/?m=20150117	/Users/xbw881/websites/mariano/marianodigabriele.com/index6d58.html	(from http://marianodigabriele.com/?m=201501)
10:15:14	46425/46425	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:10%20GMT	http://marianodigabriele.com/?m=20150225	/Users/xbw881/websites/mariano/marianodigabriele.com/index32c2.html	(from http://marianodigabriele.com/?m=201502)
10:15:15	45940/45940	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:12%20GMT	http://marianodigabriele.com/?m=20150123	/Users/xbw881/websites/mariano/marianodigabriele.com/indexb4d6.html	(from http://marianodigabriele.com/?m=201501)
10:15:15	46055/46055	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:13%20GMT	http://marianodigabriele.com/?m=20150127	/Users/xbw881/websites/mariano/marianodigabriele.com/index4133.html	(from http://marianodigabriele.com/?m=201501)
10:15:21	10216/10216	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=art	/Users/xbw881/websites/mariano/marianodigabriele.com/index8f84.html	(from http://marianodigabriele.com/?tag=art)
10:15:24	10352/10352	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=google	/Users/xbw881/websites/mariano/marianodigabriele.com/index0361.html	(from http://marianodigabriele.com/?tag=google)
10:15:26	25106/25106	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=coding	/Users/xbw881/websites/mariano/marianodigabriele.com/indexfdbf.html	(from http://marianodigabriele.com/?tag=coding)
10:15:26	15046/15046	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=business	/Users/xbw881/websites/mariano/marianodigabriele.com/index138f.html	(from http://marianodigabriele.com/?tag=business)
10:15:28	29831/29831	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=css	/Users/xbw881/websites/mariano/marianodigabriele.com/index718a.html	(from http://marianodigabriele.com/?tag=css)
10:15:30	20272/20272	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=html	/Users/xbw881/websites/mariano/marianodigabriele.com/index8bc9.html	(from http://marianodigabriele.com/?tag=html)
10:15:31	2485/2485	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:27%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2479	/Users/xbw881/websites/mariano/marianodigabriele.com/indexd72c.json	(from http://marianodigabriele.com/?p=2479)
10:15:33	24418/24418	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=marketing	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbe1d.html	(from http://marianodigabriele.com/?tag=marketing)
10:15:33	2624/2624	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:29%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2479&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbf2c.php	(from http://marianodigabriele.com/?p=2479)
10:15:33	29508/29508	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=mobile	/Users/xbw881/websites/mariano/marianodigabriele.com/index3215.html	(from http://marianodigabriele.com/?tag=mobile)
10:15:34	15087/15087	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=photoshop	/Users/xbw881/websites/mariano/marianodigabriele.com/index9fb3.html	(from http://marianodigabriele.com/?tag=photoshop)
10:15:34	5717/5717	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=php	/Users/xbw881/websites/mariano/marianodigabriele.com/index33c8-2.html	(from http://marianodigabriele.com/?tag=php)
10:15:35	2489/2489	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:33%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2524	/Users/xbw881/websites/mariano/marianodigabriele.com/index9f9a.json	(from http://marianodigabriele.com/?p=2524)
10:15:36	5717/5717	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=sql	/Users/xbw881/websites/mariano/marianodigabriele.com/indexea62.html	(from http://marianodigabriele.com/?tag=sql)
10:15:37	3557/3557	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2479	/Users/xbw881/websites/mariano/marianodigabriele.com/index203a.html	(from http://marianodigabriele.com/?p=2479)
10:15:37	2630/2630	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:35%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2524&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index2408.php	(from http://marianodigabriele.com/?p=2524)
10:15:38	61714/61714	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:35%20GMT	http://marianodigabriele.com/?p=2479&replytocom=28	/Users/xbw881/websites/mariano/marianodigabriele.com/indexd7b7.html	(from http://marianodigabriele.com/?p=2479)
10:15:41	61721/61721	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:37%20GMT	http://marianodigabriele.com/?p=2479&replytocom=31	/Users/xbw881/websites/mariano/marianodigabriele.com/indexa97b.html	(from http://marianodigabriele.com/?p=2479)
10:15:41	61722/61722	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:37%20GMT	http://marianodigabriele.com/?p=2479&replytocom=32	/Users/xbw881/websites/mariano/marianodigabriele.com/indexed93.html	(from http://marianodigabriele.com/?p=2479)
10:15:41	61714/61714	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:37%20GMT	http://marianodigabriele.com/?p=2479&replytocom=42	/Users/xbw881/websites/mariano/marianodigabriele.com/index8f3a.html	(from http://marianodigabriele.com/?p=2479)
10:15:43	2482/2482	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:40%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2503	/Users/xbw881/websites/mariano/marianodigabriele.com/indexf9d1.json	(from http://marianodigabriele.com/?p=2503)
10:15:43	57438/57438	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:41%20GMT	http://marianodigabriele.com/?p=2524&replytocom=29	/Users/xbw881/websites/mariano/marianodigabriele.com/index9e7e.html	(from http://marianodigabriele.com/?p=2524)
10:15:43	1583/1583	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2524	/Users/xbw881/websites/mariano/marianodigabriele.com/index28a3.html	(from http://marianodigabriele.com/?p=2524)
10:15:45	29843/29843	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Feb%202018%2003:35:55%20GMT	http://marianodigabriele.com/?feed=rss2&tag=wordpress	/Users/xbw881/websites/mariano/marianodigabriele.com/index4438.html	(from http://marianodigabriele.com/?tag=wordpress)
10:15:45	2623/2623	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:42%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2503&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index5e94.php	(from http://marianodigabriele.com/?p=2503)
10:15:45	800/800	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2503	/Users/xbw881/websites/mariano/marianodigabriele.com/index0799.html	(from http://marianodigabriele.com/?p=2503)
10:15:46	2462/2462	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:44%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2484	/Users/xbw881/websites/mariano/marianodigabriele.com/index272f.json	(from http://marianodigabriele.com/?p=2484)
10:15:47	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:45%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2484&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index87bb.php	(from http://marianodigabriele.com/?p=2484)
10:15:48	58867/58867	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:46%20GMT	http://marianodigabriele.com/?p=2484&replytocom=41	/Users/xbw881/websites/mariano/marianodigabriele.com/index24dd.html	(from http://marianodigabriele.com/?p=2484)
10:15:50	2275/2275	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2484	/Users/xbw881/websites/mariano/marianodigabriele.com/indexec99.html	(from http://marianodigabriele.com/?p=2484)
10:15:50	58875/58875	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:46%20GMT	http://marianodigabriele.com/?p=2484&replytocom=36	/Users/xbw881/websites/mariano/marianodigabriele.com/indexbf12.html	(from http://marianodigabriele.com/?p=2484)
10:15:50	2480/2480	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:47%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2500	/Users/xbw881/websites/mariano/marianodigabriele.com/index3963.json	(from http://marianodigabriele.com/?p=2500)
10:15:50	2816/2816	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2500	/Users/xbw881/websites/mariano/marianodigabriele.com/indexfd72.html	(from http://marianodigabriele.com/?p=2500)
10:15:51	2619/2619	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:49%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2500&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index1aa7.php	(from http://marianodigabriele.com/?p=2500)
10:15:52	59942/59942	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:50%20GMT	http://marianodigabriele.com/?p=2500&replytocom=35	/Users/xbw881/websites/mariano/marianodigabriele.com/index7a1c.html	(from http://marianodigabriele.com/?p=2500)
10:15:54	59937/59937	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:50%20GMT	http://marianodigabriele.com/?p=2500&replytocom=33	/Users/xbw881/websites/mariano/marianodigabriele.com/index1246.html	(from http://marianodigabriele.com/?p=2500)
10:15:54	2476/2476	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:51%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2514	/Users/xbw881/websites/mariano/marianodigabriele.com/indexe7e7.json	(from http://marianodigabriele.com/?p=2514)
10:15:54	59943/59943	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:50%20GMT	http://marianodigabriele.com/?p=2500&replytocom=34	/Users/xbw881/websites/mariano/marianodigabriele.com/indexd1d4.html	(from http://marianodigabriele.com/?p=2500)
10:15:54	2415/2415	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=2514	/Users/xbw881/websites/mariano/marianodigabriele.com/index679d.html	(from http://marianodigabriele.com/?p=2514)
10:15:55	2615/2615	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:53%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D2514&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/indexa997.php	(from http://marianodigabriele.com/?p=2514)
10:15:58	2485/2485	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:54%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3903	/Users/xbw881/websites/mariano/marianodigabriele.com/index6dfd.json	(from http://marianodigabriele.com/?p=3903)
10:15:58	58661/58661	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:55%20GMT	http://marianodigabriele.com/?p=2514&replytocom=37	/Users/xbw881/websites/mariano/marianodigabriele.com/index7a7d.html	(from http://marianodigabriele.com/?p=2514)
10:15:58	58659/58659	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2014:15:54%20GMT	http://marianodigabriele.com/?p=2514&replytocom=30	/Users/xbw881/websites/mariano/marianodigabriele.com/indexf008.html	(from http://marianodigabriele.com/?p=2514)
10:15:58	795/795	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=3903	/Users/xbw881/websites/mariano/marianodigabriele.com/index5f5f.html	(from http://marianodigabriele.com/?p=3903)
10:15:59	2624/2624	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:57%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3903&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/indexea75.php	(from http://marianodigabriele.com/?p=3903)
10:16:00	2468/2468	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:15:58%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3895	/Users/xbw881/websites/mariano/marianodigabriele.com/indexad7d.json	(from http://marianodigabriele.com/?p=3895)
10:16:01	792/792	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=3895	/Users/xbw881/websites/mariano/marianodigabriele.com/index820f.html	(from http://marianodigabriele.com/?p=3895)
10:16:01	2607/2607	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:15:59%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3895&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index01b2.php	(from http://marianodigabriele.com/?p=3895)
10:16:02	2470/2470	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:16:00%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3893	/Users/xbw881/websites/mariano/marianodigabriele.com/indexb317.json	(from http://marianodigabriele.com/?p=3893)
10:16:03	793/793	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=3893	/Users/xbw881/websites/mariano/marianodigabriele.com/index7d43.html	(from http://marianodigabriele.com/?p=3893)
10:16:03	2609/2609	---MCZ	200	added ('OK')	text/xml	date:Sun,%2006%20May%202018%2014:16:01%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3893&format=xml	/Users/xbw881/websites/mariano/marianodigabriele.com/index7736.php	(from http://marianodigabriele.com/?p=3893)
10:16:04	2461/2461	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20May%202018%2014:16:02%20GMT	http://marianodigabriele.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fmarianodigabriele.com%2F%3Fp%3D3897	/Users/xbw881/websites/mariano/marianodigabriele.com/index7d8f.json	(from http://marianodigabriele.com/?p=3897)
10:16:05	790/790	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Sep%202015%2012:33:45%20GMT	http://marianodigabriele.com/?feed=rss2&p=3897	/Users/xbw881/websites/mariano/marianodigabriele.com/indexb395.html	(from http://marianodigabriele.com/?p=3897)
